,AAPL,NVDA,TSLA,IBM
2008-10-24,96.38,6.61,,82.07
2008-10-23,98.23,6.54,,84.35
2008-10-22,96.87,6.93,,83.6
2008-10-21,91.49,7.2,,88.86
2008-10-20,98.44,7.8,,92.51
2008-10-17,97.4,7.65,,90.78
2008-10-16,101.89,7.7,,91.52
2008-10-15,97.95,7.02,,88.29
2008-10-14,104.08,7.87,,93.6
2008-10-13,110.26,8.05,,92.21
2008-10-10,96.8,6.81,,87.75
2008-10-09,88.74,6.92,,89.0
2008-10-08,89.79,7.39,,90.55
2008-10-07,89.16,7.24,,95.65
2008-10-06,98.14,7.85,,100.62
2008-10-03,97.07,9.03,,103.44
2008-10-02,100.1,9.33,,104.74
2008-10-01,109.12,10.41,,110.13
2008-09-30,113.66,10.71,,116.96
2008-09-29,105.26,10.1,,114.46
2008-09-26,128.24,11.69,,119.42
2008-09-25,131.93,11.47,,120.11
2008-09-24,128.71,11.25,,116.46
2008-09-23,126.84,10.85,,115.36
2008-09-22,131.05,11.17,,116.21
2008-09-19,140.91,11.41,,118.85
2008-09-18,134.09,10.89,,115.12
2008-09-17,127.83,10.0,,111.47
2008-09-16,139.88,9.59,,116.05
2008-09-15,140.36,9.3,,115.19
2008-09-12,148.94,10.19,,118.97
2008-09-11,152.65,10.3,,119.2
2008-09-10,151.61,10.82,,118.04
2008-09-09,151.68,10.81,,115.04
2008-09-08,157.92,11.19,,117.29
2008-09-05,160.18,11.67,,114.33
2008-09-04,161.22,11.5,,115.0
2008-09-03,166.96,11.66,,118.34
2008-09-02,166.19,12.32,,118.41
2008-08-29,169.53,12.64,,121.73
2008-08-28,173.74,13.14,,124.58
2008-08-27,174.67,13.19,,123.38
2008-08-26,173.64,13.09,,122.5
2008-08-25,172.55,13.41,,122.86
2008-08-22,176.79,13.61,,124.93
2008-08-21,174.29,13.62,,122.99
2008-08-20,175.84,14.08,,122.51
2008-08-19,173.53,13.42,,122.56
2008-08-18,175.39,13.22,,124.59
2008-08-15,175.74,12.96,,126.36
2008-08-14,179.32,13.0,,126.94
2008-08-13,179.3,12.26,,125.8
2008-08-12,176.73,11.07,,125.22
2008-08-11,173.56,11.23,,126.6
2008-08-08,169.55,11.0,,128.81
2008-08-07,163.57,11.31,,129.05
2008-08-06,164.19,11.49,,129.16
2008-08-05,160.64,11.19,,128.87
2008-08-04,153.23,10.58,,127.56
2008-08-01,156.66,10.84,,126.64
2008-07-31,158.95,11.44,,127.98
2008-07-30,159.88,11.48,,128.86
2008-07-29,157.08,11.65,,127.66
2008-07-28,154.4,11.53,,126.25
2008-07-25,162.12,11.56,,128.53
2008-07-24,159.03,11.03,,130.0
2008-07-23,166.26,11.72,,129.52
2008-07-22,162.02,11.38,,130.0
2008-07-21,166.29,11.63,,128.66
2008-07-18,165.15,11.56,,129.89
2008-07-17,171.81,11.36,,126.52
2008-07-16,172.81,11.32,,125.94
2008-07-15,169.64,11.26,,123.2
2008-07-14,173.88,11.14,,121.54
2008-07-11,172.58,11.67,,122.12
2008-07-10,176.63,11.79,,123.18
2008-07-09,174.25,11.82,,120.4
2008-07-08,179.55,12.03,,123.88
2008-07-07,175.16,12.1,,121.5
2008-07-03,170.12,12.49,,119.54
2008-07-02,168.18,18.03,,119.1
2008-07-01,174.68,18.75,,119.27
2008-06-30,167.44,18.72,,118.53
2008-06-27,170.09,19.28,,120.05
2008-06-26,168.26,19.07,,121.13
2008-06-25,177.39,20.1,,124.58
2008-06-24,173.25,19.99,,123.46
2008-06-23,173.16,19.35,,123.46
2008-06-20,175.27,19.76,,122.74
2008-06-19,180.9,19.86,,125.02
2008-06-18,178.75,19.91,,124.16
2008-06-17,181.43,20.51,,125.1
2008-06-16,176.84,21.02,,126.71
2008-06-13,172.37,21.31,,126.15
2008-06-12,173.26,21.38,,123.85
2008-06-11,180.81,21.25,,123.25
2008-06-10,185.64,22.29,,125.94
2008-06-09,181.61,23.69,,125.86
2008-06-06,185.64,24.06,,124.94
2008-06-05,189.43,24.85,,128.47
2008-06-04,185.19,24.24,,127.55
2008-06-03,185.37,23.96,,127.84
2008-06-02,186.1,24.8,,127.36
2008-05-30,188.75,24.7,,129.43
2008-05-29,186.69,23.52,,129.71
2008-05-28,187.01,23.58,,129.54
2008-05-27,186.43,23.36,,127.32
2008-05-23,181.17,23.11,,124.2
2008-05-22,177.05,23.65,,124.7
2008-05-21,178.19,23.09,,123.62
2008-05-20,185.9,23.28,,125.18
2008-05-19,183.6,23.9,,126.49
2008-05-16,187.6201,24.41,,127.82
2008-05-15,189.73,23.78,,128.46
2008-05-14,186.26,22.07,,127.52
2008-05-13,189.96,21.44,,126.58
2008-05-12,188.16,21.89,,125.24
2008-05-09,183.45,22.53,,124.06
2008-05-08,185.06,21.95,,124.92
2008-05-07,182.59,22.01,,124.14
2008-05-06,186.66,22.53,,122.82
2008-05-05,184.73,21.96,,122.03
2008-05-02,180.94,22.52,,123.18
2008-05-01,180.0,21.5,,123.61
2008-04-30,173.95,20.55,,120.7
2008-04-29,175.05,20.2,,122.85
2008-04-28,172.24,19.79,,121.69
2008-04-25,169.73,20.15,,123.08
2008-04-24,168.94,19.95,,124.19
2008-04-23,162.89,20.44,,123.6
2008-04-22,160.2,19.5,,123.67
2008-04-21,168.16,19.87,,124.35
2008-04-18,161.04,19.02,,124.4
2008-04-17,154.49,18.58,,123.08
2008-04-16,153.7,18.84,,120.47
2008-04-15,148.38,18.12,,117.17
2008-04-14,147.78,17.91,,117.28
2008-04-11,147.14,18.53,,116.0
2008-04-10,154.55,19.88,,118.78
2008-04-09,151.44,19.5,,116.77
2008-04-08,152.84,19.12,,116.27
2008-04-07,155.89,19.23,,116.31
2008-04-04,153.08,18.78,,115.76
2008-04-03,151.61,19.98,,116.02
2008-04-02,147.49,20.36,,114.81
2008-04-01,149.5301,21.0,,116.49
2008-03-31,143.5,19.79,,115.14
2008-03-28,143.01,19.68,,114.57
2008-03-27,140.25,19.39,,115.52
2008-03-26,145.06,19.67,,116.91
2008-03-25,140.98,20.32,,117.97
2008-03-24,139.53,20.03,,119.06
2008-03-20,133.27,18.52,,118.33
2008-03-19,129.67,17.66,,116.94
2008-03-18,132.82,18.97,,118.41
2008-03-17,126.73,17.86,,115.55
2008-03-14,126.61,18.32,,115.2301
2008-03-13,127.94,19.7,,115.91
2008-03-12,126.03,18.52,,117.07
2008-03-11,127.3501,19.04,,116.49
2008-03-10,119.69,18.43,,114.01
2008-03-07,122.25,19.55,,113.94
2008-03-06,120.93,19.84,,112.52
2008-03-05,124.4899,21.1699,,115.39
2008-03-04,124.62,20.93,,115.71
2008-03-03,121.73,21.14,,114.23
2008-02-29,125.02,21.39,,113.86
2008-02-28,129.91,21.99,,115.24
2008-02-27,122.96,22.85,,116.46
2008-02-26,119.15,22.5,,114.38
2008-02-25,119.74,22.31,,110.08
2008-02-22,119.46,22.32,,108.07
2008-02-21,121.54,21.29,,106.93
2008-02-20,123.82,21.78,,107.85
2008-02-19,122.18,21.94,,105.0
2008-02-15,124.63,22.27,,106.16
2008-02-14,127.46,22.61,,106.13
2008-02-13,129.4,27.02,,108.42
2008-02-12,124.86,26.0,,106.53
2008-02-11,129.45,25.07,,105.14
2008-02-08,125.48,24.99,,103.27
2008-02-07,121.24,24.55,,102.34
2008-02-06,122.0,24.31,,103.59
2008-02-05,129.36,24.39,,105.02
2008-02-04,131.65,26.02,,107.93
2008-02-01,133.75,26.8601,,109.08
2008-01-31,135.36,24.59,,107.11
2008-01-30,132.18,25.19,,105.65
2008-01-29,131.54,25.41,,106.1
2008-01-28,130.01,24.65,,104.98
2008-01-25,130.01,24.95,,104.52
2008-01-24,135.6,25.87,,106.91
2008-01-23,139.072,24.03,,106.1
2008-01-22,155.64,23.68,,101.22
2008-01-18,161.36,24.84,,103.4
2008-01-17,160.89,23.3,,101.1
2008-01-16,159.64,23.71,,101.63
2008-01-15,169.04,26.73,,101.83
2008-01-14,178.78,28.85,,102.93
2008-01-11,172.69,27.05,,97.67
2008-01-10,178.02,28.29,,99.92
2008-01-09,179.4,28.89,,98.31
2008-01-08,171.25,27.47,,97.59
2008-01-07,177.64,26.9,,100.05
2008-01-04,180.05,30.0,,101.13
2008-01-03,194.93,32.75,,104.9
2008-01-02,194.84,33.01,,104.69
2007-12-31,198.08,34.02,,108.1
2007-12-28,199.83,34.79,,110.09
2007-12-27,198.57,35.14,,109.6
2007-12-26,198.95,36.26,,111.56
2007-12-24,198.8,35.78,,111.65
2007-12-21,193.91,35.16,,111.05
2007-12-20,187.21,35.17,,108.84
2007-12-19,183.12,34.45,,107.14
2007-12-18,182.98,34.13,,106.31
2007-12-17,184.4,33.28,,104.53
2007-12-14,190.39,35.07,,105.77
2007-12-13,191.83,34.5,,108.18
2007-12-12,190.86,35.47,,108.47
2007-12-11,188.5404,34.2896,,106.99
2007-12-10,194.21,34.25,,109.39
2007-12-07,194.3,33.88,,108.86
2007-12-06,189.9528,34.31,,109.7
2007-12-05,185.5,33.63,,108.16
2007-12-04,179.81,31.97,,106.63
2007-12-03,178.86,32.0,,105.83
2007-11-30,182.22,31.54,,105.18
2007-11-29,184.29,33.12,,107.5
2007-11-28,180.22,32.85,,107.37
2007-11-27,174.81,30.79,,103.83
2007-11-26,172.5419,29.52,,101.97
2007-11-23,171.54,30.22,,104.05
2007-11-21,168.46,29.71,,102.22
2007-11-20,168.85,30.03,,103.42
2007-11-19,163.95,30.26,,102.22
2007-11-16,166.39,32.45,,104.79
2007-11-15,164.3,31.74,,103.6
2007-11-14,166.11,32.17,,103.44
2007-11-13,169.96,32.68,,105.27
2007-11-12,153.76,30.03,,101.45
2007-11-09,165.37,33.36,,100.2542
2007-11-08,175.4663,33.8375,,106.11
2007-11-07,186.2999,36.1,,111.08
2007-11-06,191.79,37.9,,113.17
2007-11-05,186.18,36.74,,113.4
2007-11-02,187.87,36.74,,114.59
2007-11-01,187.44,35.38,,113.65
2007-10-31,189.95,35.38,,116.12
2007-10-30,187.0,34.82,,114.12
2007-10-29,185.09,33.59,,114.8
2007-10-26,184.7,34.4,,113.73
2007-10-25,182.78,34.7,,112.81
2007-10-24,185.93,38.02,,112.95
2007-10-23,186.16,39.35,,114.68
2007-10-22,174.36,39.16,,113.37
2007-10-19,170.42,37.39,,112.28
2007-10-18,173.5,39.51,,114.8
2007-10-17,172.75,39.54,,115.78
2007-10-16,169.58,36.72,,119.6
2007-10-15,166.98,36.39,,118.03
2007-10-12,167.2537,36.13,,117.81
2007-10-11,162.23,35.27,,118.05
2007-10-10,166.79,36.91,,118.62
2007-10-09,167.86,36.8712,,118.3
2007-10-08,167.91,37.53,,117.77
2007-10-05,161.4499,36.9299,,116.3
2007-10-04,156.24,35.98,,115.69
2007-10-03,157.9201,35.8201,,116.4
2007-10-02,158.45,37.4075,,118.36
2007-10-01,156.339,37.7699,,119.03
2007-09-28,153.47,36.24,,117.8
2007-09-27,154.5,36.7801,,117.71
2007-09-26,152.77,36.67,,117.3
2007-09-25,153.18,35.8201,,116.51
2007-09-24,148.28,35.37,,116.25
2007-09-21,144.15,34.49,,116.78
2007-09-20,140.31,34.16,,116.86
2007-09-19,140.7699,34.3599,,116.67
2007-09-18,140.92,35.0,,116.63
2007-09-17,138.41,32.18,,114.52
2007-09-14,138.81,32.25,,115.13
2007-09-13,137.2,33.23,,115.95
2007-09-12,136.85,33.22,,116.0
2007-09-11,135.49,34.58,,117.35
2007-09-10,136.71,50.79,,115.8
2007-09-07,131.77,50.65,,115.55
2007-09-06,135.01,52.57,,117.62
2007-09-05,136.76,52.34,,117.88
2007-09-04,144.16,52.74,,118.19
2007-08-31,138.48,51.16,,116.69
2007-08-30,136.25,48.68,,115.37
2007-08-29,134.08,48.96,,114.57
2007-08-28,126.82,46.33,,112.0
2007-08-27,132.25,49.34,,113.44
2007-08-24,135.3,48.25,,113.24
2007-08-23,131.07,48.0,,111.45
2007-08-22,132.51,48.41,,110.0
2007-08-21,127.57,47.33,,109.04
2007-08-20,122.22,44.9,,109.22
2007-08-17,122.06,45.08,,110.9
2007-08-16,117.05,42.57,,109.69
2007-08-15,119.9,43.29,,111.23
2007-08-14,124.03,45.2,,112.05
2007-08-13,127.79,43.51,,112.71
2007-08-10,125.0,43.99,,112.64
2007-08-09,126.39,46.13,,110.73
2007-08-08,134.01,45.59,,112.98
2007-08-07,135.0301,43.58,,113.53
2007-08-06,135.25,42.9,,113.89
2007-08-03,131.8499,42.54,,111.89
2007-08-02,136.49,45.22,,113.23
2007-08-01,135.0,45.42,,112.04
2007-07-31,131.76,45.76,,110.65
2007-07-30,141.43,45.49,,114.52
2007-07-27,143.85,44.25,,115.62
2007-07-26,146.0,44.36,,116.53
2007-07-25,137.26,44.14,,118.1
2007-07-24,134.8899,44.3464,,116.17
2007-07-23,143.7,45.55,,116.38
2007-07-20,143.75,45.1,,114.81
2007-07-19,140.0,45.6,,115.86
2007-07-18,138.12,45.65,,111.08
2007-07-17,138.9099,46.5036,,110.77
2007-07-16,138.1,46.7,,109.66
2007-07-13,137.73,45.87,,108.6
2007-07-12,134.0699,46.1536,,109.28
2007-07-11,132.39,45.28,,109.1
2007-07-10,132.35,45.48,,108.63
2007-07-09,130.3301,45.04,,108.97
2007-07-06,132.3,43.77,,109.03
2007-07-05,132.75,43.56,,108.05
2007-07-03,127.17,43.1,,106.58
2007-07-02,121.26,43.03,,105.01
2007-06-29,122.04,41.31,,105.25
2007-06-28,120.56,41.99,,105.95
2007-06-27,121.89,41.59,,105.43
2007-06-26,119.65,40.5,,105.33
2007-06-25,122.34,42.47,,105.1
2007-06-22,123.0,43.62,,104.44
2007-06-21,123.9,42.98,,106.6
2007-06-20,121.55,39.86,,106.0
2007-06-19,123.66,39.82,,106.5
2007-06-18,125.09,39.57,,105.33
2007-06-15,120.5,39.55,,105.09
2007-06-14,118.75,37.83,,103.85
2007-06-13,117.5,37.17,,103.12
2007-06-12,120.38,36.3,,102.34
2007-06-11,120.19,36.68,,103.22
2007-06-08,124.49,36.55,,103.07
2007-06-07,124.069,35.99,,101.8
2007-06-06,123.64,36.38,,102.41
2007-06-05,122.67,36.11,,105.84
2007-06-04,121.33,35.07,,106.23
2007-06-01,118.4,34.88,,106.54
2007-05-31,121.191,34.639,,106.6
2007-05-30,118.77,34.1,,106.93
2007-05-29,114.35,34.02,,105.91
2007-05-25,113.62,33.66,,105.18
2007-05-24,110.69,33.14,,103.95
2007-05-23,112.89,34.38,,105.58
2007-05-22,113.54,35.32,,106.7
2007-05-21,111.98,35.13,,107.04
2007-05-18,110.02,35.02,,107.99
2007-05-17,109.44,34.34,,105.31
2007-05-16,107.34,34.92,,105.87
2007-05-15,107.52,34.48,,104.83
2007-05-14,109.36,34.79,,105.57
2007-05-11,108.74,35.14,,105.98
2007-05-10,107.34,32.82,,104.68
2007-05-09,106.88,33.44,,104.38
2007-05-08,105.06,33.29,,103.29
2007-05-07,103.92,33.04,,102.76
2007-05-04,100.81,33.71,,102.96
2007-05-03,100.4,33.47,,102.8
2007-05-02,100.39,32.85,,102.22
2007-05-01,99.47,33.24,,103.17
2007-04-30,99.8,32.89,,102.21
2007-04-27,99.92,33.07,,101.17
2007-04-26,98.84,33.5199,,100.9
2007-04-25,95.348,33.11,,101.46
2007-04-24,93.24,32.55,,98.49
2007-04-23,93.51,31.37,,95.21
2007-04-20,90.97,31.89,,94.58
2007-04-19,90.27,31.52,,94.29
2007-04-18,90.4,31.09,,94.8
2007-04-17,90.35,30.71,,97.12
2007-04-16,91.43,30.42,,96.18
2007-04-13,90.24,30.58,,94.93
2007-04-12,92.19,30.33,,95.67
2007-04-11,92.59,29.49,,95.16
2007-04-10,94.25,30.03,,96.46
2007-04-09,93.65,30.34,,96.62
2007-04-05,94.68,30.9,,96.52
2007-04-04,94.27,28.58,,96.21
2007-04-03,94.5,28.64,,96.1
2007-04-02,93.65,28.75,,95.21
2007-03-30,92.91,28.78,,94.26
2007-03-29,93.75,28.7,,94.57
2007-03-28,93.24,29.21,,94.26
2007-03-27,95.46,29.78,,94.73
2007-03-26,95.85,30.35,,95.0
2007-03-23,93.52,30.29,,95.03
2007-03-22,93.96,30.63,,95.19
2007-03-21,93.87,29.97,,95.36
2007-03-20,91.48,28.35,,94.5
2007-03-19,91.13,28.49,,93.99
2007-03-16,89.59,28.35,,93.25
2007-03-15,89.57,28.62,,93.45
2007-03-14,90.0,28.91,,93.76
2007-03-13,88.4,29.05,,92.71
2007-03-12,89.87,30.33,,94.11
2007-03-09,87.97,30.51,,93.28
2007-03-08,88.0,30.82,,93.0
2007-03-07,87.72,29.6,,93.94
2007-03-06,88.19,30.46,,93.8
2007-03-05,86.3199,28.762,,91.81
2007-03-02,85.41,29.77,,90.9
2007-03-01,87.06,30.62,,92.27
2007-02-28,84.61,31.0,,92.94
2007-02-27,83.93,31.18,,93.96
2007-02-26,88.65,32.15,,96.91
2007-02-23,89.07,32.65,,97.73
2007-02-22,89.51,32.73,,98.5
2007-02-21,89.2,32.52,,99.09
2007-02-20,85.9,33.01,,99.35
2007-02-16,84.83,32.72,,98.99
2007-02-15,85.21,33.75,,98.92
2007-02-14,85.3,33.55,,99.2
2007-02-13,84.7,34.0,,98.29
2007-02-12,84.88,33.37,,98.58
2007-02-09,83.27,32.65,,98.55
2007-02-08,86.18,34.38,,99.62
2007-02-07,86.15,34.83,,99.54
2007-02-06,84.15,33.52,,99.55
2007-02-05,83.94,32.37,,100.38
2007-02-02,84.75,31.85,,99.17
2007-02-01,84.74,31.04,,99.0
2007-01-31,85.73,30.65,,99.15
2007-01-30,85.55,30.76,,99.37
2007-01-29,85.94,30.18,,98.54
2007-01-26,85.38,31.47,,97.45
2007-01-25,86.25,31.73,,97.51
2007-01-24,86.7,32.88,,97.4
2007-01-23,85.7,31.89,,97.08
2007-01-22,86.79,31.88,,97.11
2007-01-19,88.5,31.8795,,96.17
2007-01-18,89.07,31.69,,99.45
2007-01-17,94.95,34.55,,100.02
2007-01-16,97.1,35.29,,100.82
2007-01-12,94.62,35.23,,99.34
2007-01-11,95.8,34.76,,98.65
2007-01-10,97.0,34.89,,98.89
2007-01-09,92.57,33.25,,100.07
2007-01-08,85.47,33.91,,98.9
2007-01-05,85.05,33.66,,97.42
2007-01-04,85.66,35.91,,98.31
2007-01-03,83.8,36.08,,97.27
2006-12-29,84.84,37.01,,97.15
2006-12-28,80.87,37.24,,96.97
2006-12-27,81.52,37.51,,97.2
2006-12-26,81.51,37.02,,95.66
2006-12-22,82.2,37.03,,95.25
2006-12-21,82.9,37.93,,95.91
2006-12-20,84.76,38.26,,96.0
2006-12-19,86.31,38.7,,96.0
2006-12-18,85.47,38.15,,95.44
2006-12-15,87.72,37.5,,95.3
2006-12-14,88.55,36.85,,95.36
2006-12-13,89.05,36.21,,94.77
2006-12-12,86.14,35.79,,94.12
2006-12-11,88.75,36.16,,93.64
2006-12-08,88.26,35.55,,93.86
2006-12-07,87.04,35.67,,94.23
2006-12-06,89.83,36.55,,94.12
2006-12-05,91.27,36.6,,94.48
2006-12-04,91.12,36.98,,93.51
2006-12-01,91.32,35.54,,91.25
2006-11-30,91.66,36.99,,91.92
2006-11-29,91.8,36.5,,91.52
2006-11-28,91.81,35.97,,91.35
2006-11-27,89.54,35.31,,91.45
2006-11-24,91.63,36.98,,93.35
2006-11-22,90.31,36.71,,93.52
2006-11-21,88.6,36.09,,93.08
2006-11-20,86.47,36.66,,93.25
2006-11-17,85.85,36.32,,93.81
2006-11-16,85.61,36.22,,93.47
2006-11-15,84.05,35.76,,93.11
2006-11-14,85.0,36.36,,93.29
2006-11-13,84.35,36.0,,92.07
2006-11-10,83.12,34.44,,91.76
2006-11-09,83.34,35.29,,92.42
2006-11-08,82.45,34.6,,92.59
2006-11-07,80.51,34.1,,92.45
2006-11-06,79.71,33.59,,92.6
2006-11-03,78.29,32.6,,91.41
2006-11-02,78.98,31.96,,91.68
2006-11-01,79.16,32.18,,91.8
2006-10-31,81.08,34.87,,92.33
2006-10-30,80.42,32.77,,91.5
2006-10-27,80.41,32.38,,90.76
2006-10-26,82.19,33.84,,91.54
2006-10-25,81.68,32.8,,91.83
2006-10-24,81.05,32.5,,91.49
2006-10-23,81.46,31.58,,91.56
2006-10-20,79.95,31.79,,90.48
2006-10-19,78.99,32.16,,89.86
2006-10-18,74.53,31.56,,89.82
2006-10-17,74.29,32.42,,86.95
2006-10-16,75.4,33.71,,86.71
2006-10-13,75.02,33.77,,86.08
2006-10-12,75.26,32.48,,84.7
2006-10-11,73.23,32.35,,84.19
2006-10-10,73.81,32.17,,84.19
2006-10-09,74.63,32.92,,84.0
2006-10-06,74.22,30.93,,83.14
2006-10-05,74.83,30.2,,82.92
2006-10-04,75.38,31.08,,83.1
2006-10-03,74.07,28.3,,81.65
2006-10-02,74.86,28.84,,81.87
2006-09-29,76.98,29.59,,81.94
2006-09-28,77.01,29.57,,81.99
2006-09-27,76.41,30.14,,82.09
2006-09-26,77.61,30.23,,82.5
2006-09-25,75.75,30.88,,82.0
2006-09-22,73.0,29.81,,81.21
2006-09-21,74.65,30.72,,81.61
2006-09-20,75.26,30.97,,83.42
2006-09-19,73.77,29.88,,81.87
2006-09-18,73.89,30.68,,82.24
2006-09-15,74.1,29.56,,82.94
2006-09-14,74.17,28.99,,82.47
2006-09-13,74.2,29.1,,82.21
2006-09-12,72.63,28.87,,82.28
2006-09-11,72.5,28.13,,80.93
2006-09-08,72.52,27.7,,80.66
2006-09-07,72.8,27.61,,79.4
2006-09-06,70.03,27.07,,80.28
2006-09-05,71.48,28.5,,80.85
2006-09-01,68.38,27.89,,81.41
2006-08-31,67.85,29.11,,80.97
2006-08-30,66.96,29.22,,81.22
2006-08-29,66.48,28.63,,81.4
2006-08-28,66.98,27.39,,80.32
2006-08-25,68.75,26.48,,79.88
2006-08-24,67.81,26.56,,79.38
2006-08-23,67.31,26.29,,78.67
2006-08-22,67.62,26.31,,78.95
2006-08-21,66.56,26.35,,79.28
2006-08-18,67.91,27.36,,79.9
2006-08-17,67.59,26.92,,79.37
2006-08-16,67.98,27.35,,79.09
2006-08-15,66.45,25.52,,77.08
2006-08-14,63.94,23.28,,76.68
2006-08-11,63.65,23.4,,75.48
2006-08-10,64.07,24.16,,75.74
2006-08-09,63.59,24.33,,75.39
2006-08-08,64.78,24.34,,75.33
2006-08-07,67.21,23.71,,75.52
2006-08-04,68.3,23.99,,75.91
2006-08-03,69.59,24.32,,76.33
2006-08-02,68.16,22.88,,76.32
2006-08-01,67.18,21.25,,76.14
2006-07-31,67.96,22.14,,77.41
2006-07-28,65.59,22.67,,76.96
2006-07-27,63.4,20.54,,76.15
2006-07-26,63.87,20.25,,75.83
2006-07-25,61.928,20.25,,75.89
2006-07-24,61.42,19.56,,75.99
2006-07-21,60.72,17.77,,74.86
2006-07-20,60.5,19.21,,75.48
2006-07-19,54.1,19.6,,76.07
2006-07-18,52.9,18.78,,74.26
2006-07-17,52.37,17.81,,73.7
2006-07-14,50.67,17.67,,73.57
2006-07-13,52.25,17.76,,74.24
2006-07-12,52.96,18.23,,75.48
2006-07-11,55.65,19.15,,76.47
2006-07-10,55.0,18.53,,76.67
2006-07-07,55.4,19.37,,76.42
2006-07-06,55.77,19.99,,78.09
2006-07-05,57.0015,20.63,,77.77
2006-07-03,57.95,21.6,,78.02
2006-06-30,57.27,21.29,,76.82
2006-06-29,58.97,21.49,,77.59
2006-06-28,56.02,20.56,,76.56
2006-06-27,57.43,19.48,,76.63
2006-06-26,58.99,20.12,,77.15
2006-06-23,58.83,20.31,,77.1
2006-06-22,59.58,20.3,,77.19
2006-06-21,57.86,20.91,,78.3
2006-06-20,57.47,20.68,,77.99
2006-06-19,57.2,21.01,,77.67
2006-06-16,57.56,21.66,,77.95
2006-06-15,59.38,22.23,,78.56
2006-06-14,57.61,20.44,,77.71
2006-06-13,58.33,19.86,,76.93
2006-06-12,57.0,20.17,,77.02
2006-06-09,59.52,21.56,,78.01
2006-06-08,60.76,21.42,,77.03
2006-06-07,58.565,21.82,,79.15
2006-06-06,59.723,22.22,,79.76
2006-06-05,60.0,22.83,,79.06
2006-06-02,61.66,23.83,,79.52
2006-06-01,62.17,24.18,,80.69
2006-05-31,59.77,22.98,,79.9
2006-05-30,61.22,22.97,,80.16
2006-05-26,63.549,23.97,,80.75
2006-05-25,64.33,23.92,,80.14
2006-05-24,63.34,24.05,,79.78
2006-05-23,63.15,23.74,,79.83
2006-05-22,63.38,24.0,,80.02
2006-05-19,64.51,24.33,,80.28
2006-05-18,63.18,23.83,,80.66
2006-05-17,65.26,24.96,,81.27
2006-05-16,64.98,26.01,,82.16
2006-05-15,67.79,26.71,,82.89
2006-05-12,67.7,26.33,,82.39
2006-05-11,68.15,28.47,,82.46
2006-05-10,70.6,29.52,,82.9
2006-05-09,71.03,30.19,,83.23
2006-05-08,71.89,31.14,,82.89
2006-05-05,71.89,31.28,,82.98
2006-05-04,71.13,30.86,,82.43
2006-05-03,71.14,31.061,,82.7
2006-05-02,71.62,30.86,,82.42
2006-05-01,69.6,30.9,,82.23
2006-04-28,70.39,29.22,,82.34
2006-04-27,69.36,29.17,,83.88
2006-04-26,68.15,28.71,,83.35
2006-04-25,66.17,28.91,,82.67
2006-04-24,65.75,28.93,,82.11
2006-04-21,67.04,28.07,,81.66
2006-04-20,67.63,29.12,,82.02
2006-04-19,65.65,29.16,,81.86
2006-04-18,66.22,28.98,,83.31
