timestamp,open,high,low,close,volume
03/08/2011,177.67,179.23,175.41,178.83,6722000
02/08/2011,179.95,182.29,177.86,178.05,5770400
01/08/2011,182.6,183.69,178.5,180.75,5842700
29/07/2011,180.26,183.43,179.73,181.85,6665600
28/07/2011,181.06,183.27,180.88,181.8,4478800
27/07/2011,182.01,182.91,180.93,181.35,5806800
26/07/2011,182.94,184.05,182.65,182.93,4356200
25/07/2011,183.89,184.96,183.28,183.7,4987000
22/07/2011,184.64,185.63,184.26,185.18,4516100
21/07/2011,183.59,185.5,182.9,184.9,4958400
20/07/2011,183.84,184.42,183,183.65,5901100
19/07/2011,178.74,185.21,178.65,185.21,13245600
18/07/2011,174.73,176.46,173.58,175.28,8879700
15/07/2011,175.08,175.94,174.07,175.54,5347100
14/07/2011,174.4,176.1,173.84,174.23,4613100
13/07/2011,174.9,176.32,174,174.32,4074800
12/07/2011,174.93,175.37,173.89,174.05,5036800
11/07/2011,174.9,176.15,174.61,174.99,4766500
08/07/2011,175.49,176.49,175.01,176.49,4399900
07/07/2011,176.78,177.27,176.12,176.48,5905600
06/07/2011,175.19,177.77,175.09,177.71,5885900
05/07/2011,173.52,175.4309,173.52,175.43,4586500
01/07/2011,171.61,174.65,171.49,174.54,5181700
30/06/2011,171.11,172.4468,170.75,171.55,5105200
29/06/2011,170.61,170.86,169.82,170.54,3817100
28/06/2011,168.33,170.7,168.01,170.01,4850000
27/06/2011,165.74,168.24,165.21,167.62,4446700
24/06/2011,165.85,165.94,164.57,165.07,4402600
23/06/2011,164.06,166.73,163.8,166.12,5271500
22/06/2011,165.59,166.81,165.1,165.68,3960500
21/06/2011,165.2,166.75,164,166.22,5387300
20/06/2011,163.7,165.61,163.59,165.02,3956100
17/06/2011,164.24,165.1,163.58,164.44,7149700
16/06/2011,162.06,163.63,161.78,162.67,4861100
15/06/2011,162.75,163.41,161.52,162.33,5225600
14/06/2011,163.87,164.57,163.65,164.12,7050000
13/06/2011,164.44,164.46,162.73,163.17,5099200
10/06/2011,164.57,164.84,162.87,163.18,4683300
09/06/2011,165.01,165.96,164.76,164.84,4299800
08/06/2011,163.27,164.85,163.26,164.34,3850800
07/06/2011,165.11,165.24,163.61,163.69,4187000
06/06/2011,164.76,165.58,164.27,164.75,3619700
03/06/2011,164.3,165.89,164.13,165.05,5230500
02/06/2011,166.44,167.1,165.71,166.09,3854100
01/06/2011,168.9,169.58,166.5,166.56,5134600
31/05/2011,168.44,169.89,167.82,168.93,9123400
27/05/2011,167.91,168.47,167,167.5,3277600
26/05/2011,167.46,167.5,165.9,167.18,5771300
25/05/2011,167.63,168.4,167.51,167.75,3882100
24/05/2011,168.5,168.67,167.51,167.99,4643600
23/05/2011,168.58,168.69,167.07,168.26,5144000
20/05/2011,170.4,171.15,169.38,170.16,4869900
19/05/2011,170.86,171.4,169.32,170.59,3538300
18/05/2011,170.1,171.19,169.46,170.44,4154300
17/05/2011,167.85,171.41,166.53,170.5,8773200
16/05/2011,169.81,170.64,168.31,168.86,4662200
13/05/2011,171.7,172.15,169.44,169.92,5167400
12/05/2011,169.65,172.77,168.65,172.24,5138500
11/05/2011,170.3,170.52,167.82,169.5,4663200
10/05/2011,169.25,170.9,169.22,170.38,4934800
09/05/2011,168.39,169.85,168.31,169.1,3594800
06/05/2011,169.03,170.15,168.24,168.89,4839400
05/05/2011,170.47,170.87,167.5,168.46,7332000
04/05/2011,172.36,172.62,169.59,170.62,6890300
03/05/2011,172,173.48,171.23,172.87,5007700
02/05/2011,172.11,173.54,171.49,172.15,5396200
29/04/2011,171.1,173,170.48,170.58,5587700
28/04/2011,169.99,171.38,169.7,170.78,5087700
27/04/2011,168.61,170.59,168.46,170.37,5299700
26/04/2011,167.99,169.2,167.4,168.49,7300000
25/04/2011,167.65,168.77,167.23,167.67,3583800
21/04/2011,165.63,168.45,164.86,168.28,6158400
20/04/2011,163.1,165.89,162.19,164.75,10891800
19/04/2011,165.71,166.38,164.44,165.4,6547100
18/04/2011,164.64,166.16,162.86,165.94,6160700
15/04/2011,165,166.34,164.87,166.21,5287400
14/04/2011,163.84,165.36,163.16,164.97,4699100
13/04/2011,163.97,164.93,163.66,163.95,4181900
12/04/2011,163.36,163.77,162.3,163.25,3860600
11/04/2011,163.44,164,163.11,163.95,4139000
08/04/2011,164.35,164.38,163.16,164.05,3324100
07/04/2011,164.1,164.5463,163.28,164.38,3666700
06/04/2011,164.34,164.75,163.81,164.04,3774800
05/04/2011,163.81,164.7,163.62,163.99,3612000
04/04/2011,164.42,164.73,163.58,164.25,3225100
01/04/2011,163.7,164.42,163.04,164.27,4381900
31/03/2011,163.4,164.06,163.07,163.07,3860800
30/03/2011,163.55,163.99,163.02,163.6,3394100
29/03/2011,161.34,163.09,161.15,162.88,3456700
28/03/2011,161.54,162.58,161.12,161.37,3972800
25/03/2011,160.98,162.74,160.76,162.18,5348100
24/03/2011,160.23,160.71,158.84,160.04,5145800
23/03/2011,158,160.08,157.53,159.53,4782500
22/03/2011,158.56,158.61,157.52,158,4311400
21/03/2011,157.64,159.63,157.07,157.68,5784000
18/03/2011,156.5,156.95,154.32,155.89,11450000
17/03/2011,154,154.5,152.7,154.18,7376400
16/03/2011,156.52,156.98,151.71,153,12195300
15/03/2011,157.35,159.64,156.88,159.02,6475800
14/03/2011,161.16,161.9804,160.09,161.39,4300500
11/03/2011,162.4,163.24,160.84,162.43,4271000
10/03/2011,164.64,164.67,161.38,162.02,7041400
09/03/2011,163.47,167.72,163.28,165.86,9086600
08/03/2011,159.7,163.43,159.21,162.28,5384800
07/03/2011,161.6,162.98,158.85,159.93,5312000
04/03/2011,163.4,164.31,160.65,161.83,4910700
03/03/2011,161.42,164,161.27,163.48,4057800
02/03/2011,159.43,161.11,159.41,160.16,3413000
01/03/2011,163.15,163.15,159.88,159.97,4382800
28/02/2011,162.36,162.99,161.24,161.88,4773000
25/02/2011,161.06,162.34,160.86,162.28,4518400
24/02/2011,159.63,161.27,159.03,160.77,5707500
23/02/2011,161.81,162.68,160.14,160.18,5998100
22/02/2011,163.57,164.26,161.78,161.95,5209300
18/02/2011,164.46,164.84,164.1,164.84,4245000
17/02/2011,163.3,164.67,162.85,164.24,3230500
16/02/2011,163.33,163.6,162.75,163.4,3216000
15/02/2011,162.89,163.57,162.52,162.84,3768700
14/02/2011,164.18,164.38,162.85,163.22,4129800
11/02/2011,163.98,165.01,163.31,163.85,5185200
10/02/2011,163.9,165,163.18,164.09,5737800
09/02/2011,165.62,165.97,164.1,164.65,4633600
08/02/2011,164.82,166.25,164.32,166.05,5612600
07/02/2011,164.08,164.99,164.02,164.82,4928100
04/02/2011,163.48,164.14,163.22,164,3755200
03/02/2011,163.16,164.2,162.81,163.53,4683400
02/02/2011,163.4,163.6,162.61,163.3,3904000
01/02/2011,162.11,163.94,162,163.56,5831300
31/01/2011,159.18,162,158.68,162,7197200
28/01/2011,161.05,161.9201,158.67,159.21,6725600
27/01/2011,161.43,162.18,160.86,161.07,4878300
26/01/2011,161.67,161.904,160.42,161.04,5353100
25/01/2011,159.21,164.35,159,161.44,8260800
24/01/2011,155.42,159.79,155.33,159.63,7285100
21/01/2011,156.4,156.78,154.96,155.5,7009000
20/01/2011,154.53,155.96,154.45,155.8,7439900
19/01/2011,153.26,156.13,152.8301,155.69,12141000
18/01/2011,149.82,151.465,149.38,150.65,9176900
14/01/2011,148.89,150,148.47,150,4544200
13/01/2011,149.24,149.29,148.25,148.82,3445800
12/01/2011,147.99,149.29,147.67,149.1,4091500
11/01/2011,148.2,148.35,146.75,147.28,4163600
10/01/2011,147.58,148.06,147.23,147.64,3633400
07/01/2011,148.79,148.86,146.94,147.93,4135700
06/01/2011,147.13,148.79,146.82,148.66,5029200
05/01/2011,147.34,147.48,146.73,147.05,4657400
04/01/2011,147.56,148.22,146.64,147.64,5060100
03/01/2011,147.21,148.2,147.14,147.48,4603800
31/12/2010,146.73,147.07,145.96,146.76,2969800
30/12/2010,146.36,147.11,146.25,146.67,3039100
29/12/2010,146,147.5,145.71,146.52,3661100
28/12/2010,145.31,146.15,145.06,145.71,2699600
27/12/2010,145.12,145.7,145,145.34,2314700
23/12/2010,145.89,146.33,145.33,145.89,2424500
22/12/2010,145.66,146.4,145.58,145.95,3388800
21/12/2010,144.99,145.99,144.33,145.74,3777100
20/12/2010,145.39,145.54,144.39,144.51,3995000
17/12/2010,144.69,145.5,144.4,145,10027000
16/12/2010,144.84,145.32,144.15,144.55,4178600
15/12/2010,145.13,145.72,144.31,144.72,4447400
14/12/2010,144.26,146.01,144.26,145.82,4800800
13/12/2010,145.14,145.4,144.21,144.28,4741000
10/12/2010,144.88,144.95,143.73,144.82,3503800
09/12/2010,145.94,145.94,143.52,144.3,4405300
08/12/2010,144.35,145.65,143.84,144.98,4961400
07/12/2010,146.02,146.2999,143.87,144.02,4828600
06/12/2010,144.54,145.87,144.52,144.99,3321800
03/12/2010,144.25,145.68,144.25,145.38,3710600
02/12/2010,144.33,145.85,144.3,145.18,5374000
01/12/2010,143.61,145.13,143.51,144.41,6822800
30/11/2010,142.24,142.76,141.28,141.46,7674800
29/11/2010,143.53,143.67,141.5,142.89,5040300
26/11/2010,145.3,145.3,143.57,143.9,2081300
24/11/2010,143.95,146.44,143.82,145.81,4874100
23/11/2010,144.24,144.53,142.33,143.18,4570300
22/11/2010,144,145.43,143.56,145.39,3730700
19/11/2010,144.38,145.35,143.99,145.05,5015900
18/11/2010,143.04,144.99,142.75,144.36,4236200
17/11/2010,142.49,142.49,141.39,141.95,4785900
16/11/2010,142.93,143.38,141.18,142.24,6342100
15/11/2010,143.89,144.75,143.27,143.64,3827700
12/11/2010,144.59,145.77,143.55,143.74,4731500
11/11/2010,144.7,145.5,143.35,145.43,4752200
10/11/2010,146.09,146.79,145.63,146.55,5172000
09/11/2010,146.7,147.53,145.63,146.14,5700600
08/11/2010,145.35,146.58,145.25,146.46,4459700
05/11/2010,145.94,146.93,145.67,146.92,4995800
04/11/2010,144.82,146.84,144.71,146.79,6622500
03/11/2010,144.24,144.46,142.63,144.17,5182100
02/11/2010,143.85,144.71,143.71,143.84,4626400
01/11/2010,143.64,144.26,142.32,143.32,5674600
29/10/2010,140.9,144,140.75,143.6,8439300
28/10/2010,141.84,141.95,140.42,140.9,5481600
27/10/2010,139.52,141.57,139,141.43,6465300
26/10/2010,139.29,142,138.53,140.67,7327100
25/10/2010,140.42,141.4,139.81,139.84,4870000
22/10/2010,140.15,140.75,139.46,139.67,4105300
21/10/2010,139.81,140.49,138.4,139.83,6221200
20/10/2010,138.28,139.87,138.13,139.07,6945500
19/10/2010,137.3,139.34,136.7,138.03,14159100
18/10/2010,140.9,143.03,140.84,142.83,10322700
15/10/2010,142.1,142.1,140.54,141.06,7220400
14/10/2010,140.35,141.5,139.69,141.5,5653100
13/10/2010,139.91,141.48,139.78,140.37,8784300
12/10/2010,138.4,139.99,138.27,139.85,5637300
11/10/2010,138.79,139.94,138.64,139.66,4004300
08/10/2010,138.4,139.09,138.06,138.85,4540800
07/10/2010,137.92,138.88,137.52,138.72,6440800
06/10/2010,136.88,137.96,136.83,137.84,4783000
05/10/2010,136.18,137.9015,136.12,137.66,6202500
04/10/2010,135.23,135.92,134.39,135.25,4059900
01/10/2010,135.51,136.28,135.09,135.64,5621200
30/09/2010,135.5,136.11,133.67,134.14,6425800
29/09/2010,134.4,135.805,134.34,135.48,5151200
28/09/2010,134.67,135.14,133.71,134.89,7481300
27/09/2010,133.51,135,133.51,134.65,6155400
24/09/2010,132.42,134.15,132.34,134.11,7122400
23/09/2010,131.42,132.78,131.22,131.67,3898800
22/09/2010,131.61,132.58,131.4,132.57,4922400
21/09/2010,131.45,132.8,130.78,131.98,5267900
20/09/2010,130.24,132.09,130.11,131.79,7145500
17/09/2010,129.92,130.6,129.7,130.19,10397400
16/09/2010,129.2,129.95,128.8,129.67,4685000
15/09/2010,128.65,129.96,128.54,129.43,4762500
14/09/2010,128.43,129.92,128.43,128.85,4850500
13/09/2010,128.63,130,128.52,129.61,5271300
10/09/2010,126.99,128.29,126.26,127.99,4418700
09/09/2010,127.27,127.57,126.15,126.36,3436700
08/09/2010,126.02,126.5199,125.39,126.08,4477500
07/09/2010,126.99,127.36,125.8801,125.95,4353300
03/09/2010,126.22,127.6,125.9001,127.58,5142900
02/09/2010,126.03,126.23,124.65,125.04,5103300
01/09/2010,125.31,126.31,124.52,125.77,5623100
31/08/2010,123.31,123.99,122.28,123.13,5624200
30/08/2010,125.08,125.2699,123.4,123.4,3604000
27/08/2010,123.83,124.8,122.42,124.73,6214200
26/08/2010,125.78,125.78,122.78,122.78,7746600
25/08/2010,124.57,125.6,124,125.27,5235300
24/08/2010,125.21,126.02,124.57,124.9,5621200
23/08/2010,127.57,128.03,126.44,126.47,4034400
20/08/2010,128.72,128.98,126.96,127.5,6246300
19/08/2010,128.67,129.59,128.02,128.9,5402400
18/08/2010,128.87,130.195,127.8,129.3925,4883200
17/08/2010,128.83,129.85,127.905,128.45,4298300
16/08/2010,127.47,128.23,126.96,127.77,4009200
13/08/2010,127.96,128.46,127.33,127.87,4669400
12/08/2010,127.69,128.78,127.52,128.3,5132200
11/08/2010,130.69,130.69,129.461,129.83,6316100
10/08/2010,131.18,132.49,130.77,131.84,5471700
09/08/2010,130.79,132.34,130.4,132,6131700
06/08/2010,130.41,130.48,128.76,130.14,6136200
05/08/2010,130.73,131.98,130.53,131.83,4520600
04/08/2010,130.46,131.5,129.85,131.27,4567500
03/08/2010,130.03,131.04,129.33,130.37,5091800
02/08/2010,129.25,131.2,129.25,130.76,6437500
30/07/2010,127.43,128.98,127.04,128.4,6021000
29/07/2010,129.06,129.5,127.14,128.02,8994200
28/07/2010,128.67,129.35,127.88,128.43,4248800
27/07/2010,128.78,129.17,127.89,128.63,4648200
26/07/2010,128.18,128.43,127.14,128.41,5174900
23/07/2010,127.3,128.8,127,128.38,5078000
22/07/2010,126.32,127.78,126.05,127.47,6909000
21/07/2010,126.44,126.5,124.62,125.27,8615500
20/07/2010,122.97,126.56,122.93,126.55,16337400
19/07/2010,128.67,130.38,128.37,129.79,8388600
16/07/2010,129.96,130.15,127.85,128.03,7002900
15/07/2010,129.87,130.92,129.55,130.72,6186800
14/07/2010,129.32,131.6,129.14,130.72,6607200
13/07/2010,128.97,130.98,128.69,130.48,6687700
12/07/2010,127.37,128.83,127.16,128.67,4206900
09/07/2010,127.9,128.2,127.29,127.96,3898000
08/07/2010,127.37,128.15,126.74,127.97,5439300
07/07/2010,123.47,127.12,123.47,127,7090300
06/07/2010,123.58,124.63,122.17,123.46,6348700
02/07/2010,123.29,123.29,120.61,121.86,6454500
01/07/2010,123.55,124.21,121.61,122.57,9742100
30/06/2010,124.83,125.22,123,123.48,8018000
29/06/2010,127.35,128.4,124.12,125.09,9376200
28/06/2010,127.65,129.47,127.22,128.98,6335100
25/06/2010,128.34,129.095,127.12,127.12,10420400
24/06/2010,129.57,129.73,127.7,128.19,5565500
23/06/2010,129.25,131.47,129.09,130.11,6855800
22/06/2010,130.37,131.47,129.07,129.3,6030200
21/06/2010,131.42,131.94,130.22,130.65,6857800
18/06/2010,131.02,131.25,130.13,130.15,9581400
17/06/2010,130.07,131.03,129.86,130.98,5571000
16/06/2010,128.34,130.68,128.34,130.35,6401000
15/06/2010,128.93,129.95,128.37,129.79,6652500
14/06/2010,128.5,129.97,128.49,128.5,6753000
11/06/2010,126.73,128.8,126.44,128.45,5820200
10/06/2010,125.99,128.22,125.8,127.68,7479700
09/06/2010,124.83,125.84,123.58,123.9,7795500
08/06/2010,124.26,124.46,122.82,123.72,8399200
07/06/2010,125.57,125.86,124.13,124.13,6951400
04/06/2010,126.37,127.1,124.67,125.28,9669200
03/06/2010,127.75,128.22,126.46,127.96,6645300
02/06/2010,124.85,127.5,124.35,127.41,7705300
01/06/2010,124.69,126.88,124.2,124.34,7135400
28/05/2010,125.96,126.2794,124.29,125.26,7421900
27/05/2010,125.05,126.39,124.77,126.39,7725900
26/05/2010,124.89,125.94,123,123.23,9083200
25/05/2010,121.47,124.95,121.47,124.52,9494800
24/05/2010,125.26,126.02,124.04,124.45,6868600
21/05/2010,122.16,125.61,121.4,125.42,12639500
20/05/2010,127.22,127.96,123.68,123.8,13176500
19/05/2010,129.37,130.5,127.82,128.86,8669300
18/05/2010,131.26,131.99,129.9,129.95,9330000
17/05/2010,130.68,131.76,128.7,130.44,8923400
14/05/2010,131.06,131.67,129.41,131.19,9920100
13/05/2010,130.93,133.1,130.85,131.48,10497800
12/05/2010,127.16,132.85,127.01,132.68,16626900
11/05/2010,125.21,128.42,125.15,126.89,6498900
10/05/2010,126.27,126.67,125.06,126.27,8463900
07/05/2010,123.36,124.39,120,122.1,10584800
06/05/2010,126.29,127.93,116,123.92,13168800
05/05/2010,127.12,128.23,126.87,127.46,6072800
04/05/2010,128.89,128.93,126.5754,128.12,8285000
03/05/2010,129.39,130.14,128.8,129.6,4992100
30/04/2010,130.43,130.636,128.84,129,6266700
29/04/2010,130.55,131.21,130.15,130.46,5786900
28/04/2010,129.4,130.47,129.03,130.1,7122300
27/04/2010,129.9,132,128.71,128.82,10916700
26/04/2010,129.76,131.04,129.54,130.73,5285400
23/04/2010,129.08,130.1,128.71,129.99,6197300
22/04/2010,128.64,129.36,127.77,129.13,6018500
21/04/2010,129.87,130.27,128.5,128.99,7559200
20/04/2010,129.2,130.33,128.26,129.69,15216500
19/04/2010,130.38,132.28,130.38,132.23,11353700
16/04/2010,130.68,132.17,130.25,130.63,9546200
15/04/2010,130.53,131.14,130.1902,130.89,6425300
14/04/2010,129.73,131.42,129.46,131.25,8545800
13/04/2010,128.26,129.435,127.84,129.03,6819100
12/04/2010,128.57,128.956,128.24,128.36,3992300
09/04/2010,127.88,128.87,127.12,128.76,5185100
08/04/2010,128.04,128.23,127.2,127.61,6006900
07/04/2010,128.53,129.27,128.01,128.48,5157000
06/04/2010,128.68,129.3,128.05,128.93,3926300
05/04/2010,128.38,129.8,128.14,129.35,4118700
01/04/2010,128.95,129.31,127.55,128.25,4980500
31/03/2010,128.23,128.75,127.65,128.25,4904800
30/03/2010,128.9,129.13,128.25,128.77,3426600
29/03/2010,129.3,129.95,128.26,128.59,4643000
26/03/2010,128.93,129.78,128.7205,129.26,5550800
25/03/2010,129.36,130.73,129.13,129.24,7603200
24/03/2010,128.63,129.95,128.47,128.53,6669300
23/03/2010,127.94,129.43,127.64,129.37,5978500
22/03/2010,127.11,128.39,126.57,127.98,5651900
19/03/2010,128.84,128.93,126.78,127.71,10744300
18/03/2010,127.46,128.75,127.45,128.38,4954400
17/03/2010,128.9,128.93,127.36,127.76,6348400
16/03/2010,128,128.88,127.45,128.67,6134900
15/03/2010,127.4,128.34,127.28,127.83,4497700
12/03/2010,127.91,128.37,127.51,127.94,5169500
11/03/2010,125.71,127.81,125.71,127.6,7922200
10/03/2010,125.985,126.36,125.21,125.62,6916200
09/03/2010,126.27,126.29,125.2,125.55,7528800
08/03/2010,127.06,127.5,126.36,126.41,6199300
05/03/2010,127.17,127.55,127.04,127.25,6140200
04/03/2010,126.88,127.07,125.47,126.72,6032300
03/03/2010,127.73,128.02,126.68,126.88,6390000
02/03/2010,128.7,129.09,127.13,127.42,6013300
01/03/2010,127.5,128.83,127.47,128.57,4577700
26/02/2010,127.01,128,126.74,127.16,4784200
25/02/2010,126.05,127.24,125.57,127.07,5658700
24/02/2010,127.02,128.27,126.81,127.59,4782000
23/02/2010,126.48,127.66,126,126.46,4591900
22/02/2010,127.3,127.43,126.31,126.85,3808100
19/02/2010,127.35,128.06,126.8724,127.19,6303100
18/02/2010,126.13,128,126,127.81,5525900
17/02/2010,125.5,126.53,125.21,126.33,5827400
16/02/2010,124.91,125.23,124.11,125.23,6777300
12/02/2010,123.01,124.05,121.61,124,8017700
11/02/2010,122.58,124.2,122.06,123.73,5089000
10/02/2010,122.94,123.65,122.21,122.81,5219100
09/02/2010,122.65,124.2,122.46,123.21,6044500
08/02/2010,123.15,123.22,121.74,121.88,5718500
05/02/2010,123.04,123.72,121.83,122.97,8617000
04/02/2010,125.19,125.44,122.9,123,9126900
03/02/2010,125.16,126.07,125.07,125.66,4177100
02/02/2010,124.79,125.81,123.95,125.53,5899900
01/02/2010,123.23,124.95,122.78,124.67,7242900
29/01/2010,124.32,125,121.9,122.39,11571200
28/01/2010,127.03,127.04,123.05,123.75,9622200
27/01/2010,125.82,126.96,125.04,126.33,8719200
26/01/2010,125.92,127.75,125.41,125.75,7135300
25/01/2010,126.33,126.895,125.71,126.12,5738500
22/01/2010,128.67,128.89,125.37,125.5,10088600
21/01/2010,130.47,130.69,128.06,129,9608600
20/01/2010,130.46,131.15,128.95,130.25,15197500
19/01/2010,131.63,134.25,131.56,134.14,13916200
15/01/2010,132.03,132.89,131.089,131.78,8494400
14/01/2010,130.55,132.71,129.91,132.31,7111800
13/01/2010,130.39,131.12,129.16,130.23,6455400
12/01/2010,129.03,131.33,129,130.51,8081500
11/01/2010,131.06,131.06,128.67,129.48,5730400
08/01/2010,129.07,130.9199,129.05,130.85,4197200
07/01/2010,129.87,130.25,128.91,129.55,5840600
06/01/2010,130.68,131.49,129.81,130,5605300
05/01/2010,131.68,131.85,130.1,130.85,6841400
04/01/2010,131.18,132.97,130.85,132.45,6155300
31/12/2009,132.41,132.85,130.75,130.9,4223400
30/12/2009,131.23,132.68,130.68,132.57,3867000
29/12/2009,132.28,132.37,131.8,131.85,4184200
28/12/2009,130.99,132.31,130.72,132.31,5800400
24/12/2009,129.89,130.57,129.48,130.57,4265100
23/12/2009,129.7,130,129.3,130,4127600
22/12/2009,129.3,129.98,129.19,129.93,5535500
21/12/2009,127.8,128.94,127.68,128.65,4772500
18/12/2009,127.97,128.39,127,127.91,9106600
17/12/2009,128,128.56,127.12,127.4,5909500
16/12/2009,128.74,129.6,128.35,128.71,6372500
15/12/2009,129.46,129.86,127.94,128.49,7862600
14/12/2009,129.65,129.98,129.6,129.93,5201300
11/12/2009,129.01,129.77,128.71,129.68,6597200
10/12/2009,128.13,129.47,128.09,129.34,7077800
09/12/2009,126.7,128.39,126.11,128.39,6071900
08/12/2009,126.97,127.35,126.16,126.8,5351400
07/12/2009,126.88,127.53,126.59,127.04,4144400
04/12/2009,128.4,128.9,126,127.25,7068500
03/12/2009,127.6,128.47,127.25,127.55,5760000
02/12/2009,127.32,128.39,127.16,127.21,4597900
01/12/2009,127.29,128.39,126.85,127.94,6578600
30/11/2009,125.12,126.6,124.92,126.35,6302700
27/11/2009,124.59,126.62,124.26,125.7,3319200
25/11/2009,127.88,128.22,127.08,127.28,3967700
24/11/2009,127.9,128.32,127.14,127.93,4816500
23/11/2009,127.7,128.94,127.65,128.2,7003500
20/11/2009,127.17,127.69,126.46,126.96,5354200
19/11/2009,127.28,127.84,126.51,127.54,5308400
18/11/2009,128.05,128.35,127.55,128.15,3970100
17/11/2009,127.43,128.655,127.4,128.63,1027500
16/11/2009,127.17,128.24,127.03,128.21,7822500
13/11/2009,126.41,127.8,126.27,127.03,4979700
12/11/2009,126.61,127.65,126.11,126.26,5345400
11/11/2009,126.55,127.3,125.94,127.19,6530800
10/11/2009,125.3,127.05,125.17,126.91,6444500
09/11/2009,123.92,126,123.49,126,7764600
06/11/2009,122.51,123.49,122.23,123.49,4979600
05/11/2009,122.12,123.5,122,122.55,6701800
04/11/2009,121.46,122.5,121.16,121.29,6353300
03/11/2009,119.53,121.19,119.53,121.16,5706800
02/11/2009,120.61,121.93,119.5,120.56,7049400
30/10/2009,122.63,124.3,120.48,120.61,7711700
29/10/2009,122.15,123.03,121.6,122.87,6309400
28/10/2009,120.47,121.68,119.87,121.5,8780400
27/10/2009,120.18,122.14,119.15,120.65,9445400
26/10/2009,120.61,122.44,119.55,120.11,6538500
23/10/2009,122.95,123.06,120,120.36,6799200
22/10/2009,120.75,123,120.34,122.69,6027000
21/10/2009,122.18,124.11,120.86,120.87,7171000
20/10/2009,123.36,123.5,121.5,122.82,8780700
19/10/2009,121.76,123.36,121.61,123.06,7514100
16/10/2009,123.15,123.7,121.25,121.64,19216900
15/10/2009,127.56,128,126.32,127.98,11904600
14/10/2009,127.71,128.61,126.6,128.35,9545500
13/10/2009,126.22,127.39,126.2,127.02,7581300
12/10/2009,125.44,127.1,125.2,127.04,7730500
09/10/2009,122.43,126,122.3,125.93,13123100
08/10/2009,122.52,122.98,121.85,122.29,6498000
07/10/2009,121.12,122.85,120.94,122.78,5872000
06/10/2009,120.39,121.59,120.22,121.35,6659100
05/10/2009,118.9,120.18,118.13,119.75,5673300
02/10/2009,117.4,119.66,117.26,119.02,7581900
01/10/2009,119.39,119.61,117.56,117.9,7067500
30/09/2009,119.18,120,117.55,119.61,7733300
29/09/2009,119.36,119.94,118.6,118.81,6748800
28/09/2009,120.52,122,118.94,119.33,8248600
25/09/2009,120.27,121.65,120.1,121.08,5187900
24/09/2009,120.69,121.65,120.4,120.94,5426800
23/09/2009,121.26,122.74,120.71,120.82,5538100
22/09/2009,122.09,122.11,120.98,121.61,5564700
21/09/2009,121.03,122.08,120.88,121.57,4515100
18/09/2009,122.45,122.88,121.62,122.11,9935800
17/09/2009,121.14,122.78,121.05,121.88,8392600
16/09/2009,119.5,122,119.3,121.82,11236700
15/09/2009,118.78,119.45,118.16,119.35,6536000
14/09/2009,117,118.99,116.94,118.88,4758600
11/09/2009,117.8,119.25,117.47,118.05,5893700
10/09/2009,116.99,117.83,116.75,117.67,4889400
09/09/2009,117.03,117.67,116.16,116.76,5248100
08/09/2009,117.94,118.17,116.63,117.16,5797500
04/09/2009,116.58,117.5,116.21,117.46,3451700
03/09/2009,116.55,116.73,115.15,116.33,4936200
02/09/2009,116.34,117.24,116,116.09,5178800
01/09/2009,117.67,118.93,116.5,116.69,6303800
31/08/2009,117.1,118.06,116.92,118.05,5439400
28/08/2009,120.1,120.23,117.77,118.22,6235700
27/08/2009,118.73,119.59,117.85,119.43,4356900
26/08/2009,118.64,119.85,117.51,119.47,4515500
25/08/2009,119.25,120.15,118.71,118.83,4652200
24/08/2009,119.92,120.88,119.1,119.32,6363400
21/08/2009,119.65,120.01,118.55,119.9,8306800
20/08/2009,118.44,119.41,118.1,118.95,4841700
19/08/2009,116.36,118.77,116.12,118.57,4837900
18/08/2009,116.81,118,116.73,117.63,4286200
17/08/2009,116.69,117.44,116.21,116.86,5349600
14/08/2009,119.29,119.74,117.62,118.57,4796400
13/08/2009,119.28,119.78,118.63,119.58,5489200
12/08/2009,117.6,119.96,117.42,119.29,6289700
11/08/2009,118.03,118.5,117.32,117.79,4844500
10/08/2009,118.17,119.19,117.97,118.7,3981300
07/08/2009,118.11,119.91,118.11,119.33,5763200
06/08/2009,118.31,118.4,116.7,117.38,6003100
05/08/2009,118.515,119,117.86,117.92,5025800
04/08/2009,119.17,119.8,119.02,119.6,4993500
03/08/2009,118.88,119.96,118.69,119.92,6108200
31/07/2009,117.56,118.99,117.56,117.93,5329600
30/07/2009,118,119.37,117.67,117.86,6803100
29/07/2009,116.36,117.28,116.05,117.26,5100900
28/07/2009,116.63,117.52,116.34,117.28,5782900
27/07/2009,116.95,117.92,116.57,117.63,5069200
24/07/2009,116.68,118.15,116.63,117.64,6261000
23/07/2009,115.06,118,115.06,117.06,8461400
22/07/2009,116.18,117.2,115.09,115.57,8813400
21/07/2009,115.87,117.04,115.38,117.04,8301700
20/07/2009,114.53,116.88,114.39,116.44,10682500
17/07/2009,113.41,115.53,113.16,115.42,20188900
16/07/2009,106.84,110.97,106.79,110.64,14997900
15/07/2009,104.75,107.22,104.6,107.22,8699100
14/07/2009,103.42,103.62,102.52,103.25,5413500
13/07/2009,101.28,103.65,100.19,103.62,9494300
10/07/2009,100.97,101.72,99.8,100.83,7465900
